listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
13047543,(10PDouble RM)TsimShaTsui MTR Station.,24215902,2014-11-27,HK,a few days or more,0,1,FALSE,44,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29792,114.17303,Private room in apartment,Private room,2,1,"[""Fire extinguisher"", ""Hair dryer"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",300,1,1125,86,9,8,9,9,10,9,FALSE
13067738,(10P Twin RM)TsimShaTsui MTR Station.,24215902,2014-11-27,HK,a few days or more,0,1,FALSE,44,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29716,114.1734,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Elevator""]",300,1,1125,83,9,9,9,9,9,9,FALSE
15456335,(5R Twin RM)TsimShaTsui MTR Station.,24215902,2014-11-27,HK,a few days or more,0,1,FALSE,44,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29815,114.1718,Private room in guesthouse,Private room,2,1,"[""Long term stays allowed""]",334,1,1125,80,9,8,9,9,10,9,FALSE
20720870,Double Bedroom in the Heart of Hong Kong Island,144984492,2017-08-08,"Hong Kong, Hong Kong",a few days or more,0,1,FALSE,0,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28454,114.14895,Private room in apartment,Private room,2,1,"[""Breakfast"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Ethernet connection"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Oven"", ""Dishes and silverware""]",342,1,1125,89,9,9,9,9,9,9,FALSE
28034933,Tung Chung Sweet Tempatation æ±æ¶Œå°å±‹æƒ…å£ž,211766862,2018-08-26,"Hong Kong, Hong Kong",a few days or more,0,0,FALSE,2,TRUE,FALSE,Islands,NA,Hong Kong,22.27953,113.94031,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials"", ""Free parking on premises""]",520,1,1125,87,9,9,9,9,9,9,FALSE
13318662,å¤§åºŠæˆ¿ / å°–æ²™å’€åœ°éµç«™ / æµ·æ¸¯åŸŽ/ é¾åŸŽå¤§è—¥æˆ¿/ æ˜Ÿå…‰å¤§é“/ å°ç†Šé¤…ä¹¾/å¤ªç©ºé¤¨/ èˆ¹åŽ»æ¾³é–€,58862332,2016-02-15,Hong Kong,within a few hours,0.67,NA,FALSE,3,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29786,114.17239,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",380,1,1125,85,9,9,9,9,10,9,TRUE
21650794,"YX2,ä¸¤äººåŒåºŠæˆ¿+æ—ºè§’å¸‚åŒºä¸­å¿ƒ+äºšçš†è€è¡—å…ˆè¾¾å¹¿åœºæ¥¼ä¸Š+é™„è¿‘æœ—è±ªåŠ+å¥³äººè¡—+ç”µå­è¡—",122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.32049,114.1704,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Building staff"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed"", ""Cable TV""]",378,1,1125,83,9,8,9,9,10,9,TRUE
21667914,å•†åŠ¡æƒ…ä¾£å®¢æˆ¿ï¼ŒçŽ¯å¢ƒèˆ’é€‚ï¼Œåœ°é“å‡ºå£ï¼Œ,47887152,2015-11-01,Hong Kong,within a few hours,0.89,1,FALSE,6,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29855,114.17128,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Dedicated workspace"", ""Long term stays allowed"", ""Hot water"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",268,1,1125,90,9,9,9,9,10,9,TRUE
21668078,"HQ2-2äººåŒåºŠæˆ¿æµ·æ¸¯åŸŽ,ä¸­æ¸¯åŸŽç å¤´åœ°é“å£,SOGO,å…ç¨Žåº—,æ˜Ÿå…‰å¤§é“,å°–æ²™å’€ç¹åŽè´­ç‰©ä¸­å¿ƒ,ç‹¬ç«‹å«æµ´",122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29247,114.18035,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator"", ""Building staff"", ""Cable TV""]",373,1,1125,85,9,9,9,9,10,9,TRUE
26561434,Twin Ensuite 33,34087305,2015-05-24,"12/F F1, Mirador Mansion, 54-64 Nathan Road, Tsim Sha Tsui, Kowloon",within a day,0.67,NA,FALSE,0,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29657,114.17192,Room in hostel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Building staff""]",260,1,1125,76,9,8,9,9,10,9,TRUE
27748904,*Local village house Cheungchau é•·æ´²ç‰¹å¼æ°‘å®¿*,64902979,2016-03-29,"New Territories, Hong Kong",within an hour,0.98,0.95,FALSE,5,TRUE,TRUE,Islands,NA,Hong Kong,22.20946,114.02825,Entire cottage,Entire place,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Laundromat nearby"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Shower gel""]",240,1,1125,88,9,9,9,9,9,9,TRUE
30538935,Designer Studio near Ocean Park.Stylish - MQ,98216796,2016-10-05,HK,within a day,0.7,0.96,FALSE,7,TRUE,FALSE,Southern,NA,Hong Kong,22.25024,114.16947,Room in boutique hotel,Private room,2,1,"[""Gym"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator"", ""Building staff"", ""Cable TV""]",1030,1,1125,98,10,10,10,9,9,10,TRUE
2766273,innspirit - Twin room (bunk bed),11747724,2014-01-29,"6/F, Long Wah Building,  21 Lock Road,  Tsim Sha Tsui, Kowloon, Hong Kong",a few days or more,0,NA,FALSE,9,FALSE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29626,114.17075,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""First aid kit"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",450,1,1125,91,10,10,10,9,10,9,FALSE
22410987,Home feeling room ( big bed),77003293,2016-06-10,China,a few days or more,0,NA,FALSE,3,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.3008,114.18937,Private room in apartment,Private room,2,1,"[""Gym"", ""Shampoo"", ""Pool"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""Cable TV""]",568,1,1125,96,9,9,10,9,10,9,FALSE
19142444,B7.Safe and clean|The transportation is convenient,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29395,114.17881,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",789,1,1125,86,10,9,10,9,10,9,TRUE
33793932,Hidden GEM next to MTR exit at Time Square CWB 2P,255010163,2019-04-11,"Hong Kong, Hong Kong",within an hour,0.97,0.98,TRUE,7,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28237,114.18477,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Window guards"", ""Fireplace guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Refrigerator"", ""EV charger"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Outlet covers"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Keypad"", ""Lock on bedroom door"", ""Private entrance"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Babysitter recommendations"", ""Dishes and silverware""]",175,1,1125,94,9,9,10,9,10,9,TRUE
28383858,"HL701(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,2014-11-27,HK,a few days or more,0,1,FALSE,44,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.31439,114.17024,Private room in hostel,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",579,1,1125,100,10,10,10,8,10,10,FALSE
44687296,å°–æ²™å’€åœ°éµç«™B1å‡ºå£å´ç‰¹è‰²å·´å£«æ—…é¤¨,50172398,2015-11-30,Hong Kong,within a few hours,0.98,0.77,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29955,114.17277,Room in aparthotel,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator""]",291,1,1125,80,10,8,10,8,10,8,TRUE
18830527,B4.The traffic is convenient /A typical Twin Room,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29676,114.17307,Room in hotel,Hotel room,2,1,"[""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Fire extinguisher"", ""Wifi"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Bed linens"", ""Elevator"", ""Smoke alarm"", ""Host greets you"", ""Luggage dropoff allowed"", ""Hot water""]",2000,1,1125,92,8,9,10,10,9,9,TRUE
28825205,HQ2-2äººåŒåºŠæˆ¿ã€€1min MTR/subway+Private bathroom,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.2967,114.17287,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Building staff""]",373,1,1125,80,8,8,10,10,10,8,TRUE
29234178,LJ2 åŒäººå¤§åºŠå°šè†³+æ± è®°+CurRy Specialist+æµ·çš‡ç²¥åº—(å°–æ²™å’€åº—)+éº¥å¥€é›²åžéºµ,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.2967,114.17707,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator""]",1164,1,1125,80,6,7,10,10,10,7,TRUE
30790461,LJ3ä¸‰äººæˆ¿+ä¹é¾™å…¬å›­+æ–‡ç‰©æŽ¢çŸ¥é¦†+ä¸œæ¶Œå‡ºæµ·è§‚èµç²‰çº¢æµ·è±š+æ˜Ÿå…‰èŠ±å›­+ä¹é¾™æ¸…çœŸå¯º,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.2965,114.17512,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator""]",530,1,1125,80,8,4,10,10,10,8,TRUE
32675873,LJ2-åŒäººå¤§åºŠæˆ¿ï¼Œ1.5ç±³å®½ç‹¬ç«‹å«æµ´å¹²å‡€å«ç”Ÿï¼Œå‘¨è¾¹è´­ç‰©ç¾Žé£Ÿè¿‘åœ¨å’«å°ºï¼Œæµ·æ¸¯åŸŽä¸­æ¸¯åŸŽç å¤´,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29636,114.17612,Private room in serviced apartment,Private room,2,1,"[""Fire extinguisher"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Keypad"", ""Essentials"", ""Elevator""]",1747,1,1125,100,8,8,10,10,10,8,TRUE
43016700,99 Bonham - Deluxe Suite,200090433,2018-07-05,"Hong Kong Island, Hong Kong",within an hour,0.9,1,FALSE,3,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28612,114.14887,Room in hotel,Private room,2,1,"[""Gym"", ""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Coffee maker"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Cable TV""]",1226,1,1125,80,6,8,10,10,8,8,TRUE
22347221,ç¦ç”°å£å²¸åœ°é“å£è¿‘CBDä¼šå±•ä¸­å¿ƒæ¸©é¦¨èˆ’é€‚é«˜çº§å…¬å¯“åŒäººæˆ¿,163388027,2017-12-20,"Shenzhen, Guangdong, China",within an hour,0.9,1,FALSE,8,TRUE,TRUE,Yuen Long,NA,Hong Kong,22.51254,114.06164,Entire condominium,Entire place,2,1,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Iron"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Cable TV""]",392,1,1125,89,9,9,10,10,9,9,TRUE
31427826,é•·æ´²å³¶ æµ·æ™¯å¥—æˆ¿,43233075,2015-09-03,HK,within an hour,0.99,1,FALSE,6,TRUE,TRUE,Islands,NA,Hong Kong,22.213,114.02845,Entire serviced apartment,Entire place,2,1,"[""Lockbox"", ""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Patio or balcony"", ""Long term stays allowed"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Private entrance""]",600,1,1125,93,9,9,10,10,9,9,TRUE
33504158,é¦™æ¸¯ é•·æ´²å³¶ å…¨æ–°ç²¾å“æ—…èˆ1 è™Ÿ Hong Kong Cheung Chau island No.1,43233075,2015-09-03,HK,within an hour,0.99,1,FALSE,6,TRUE,TRUE,Islands,NA,Hong Kong,22.20512,114.02575,Entire cottage,Entire place,2,1,"[""Lockbox"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials""]",392,1,1125,88,9,9,10,10,9,9,TRUE
33505665,é¦™æ¸¯é•·æ´²å³¶ å…¨æ–°ç²¾å“æ—…èˆ 2è™Ÿ Hong Kong Cheung Chau island No.2,43233075,2015-09-03,HK,within an hour,0.99,1,FALSE,6,TRUE,TRUE,Islands,NA,Hong Kong,22.20495,114.02716,Entire cottage,Entire place,2,1,"[""Lockbox"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials""]",403,1,1125,88,9,8,10,10,9,9,TRUE
1816287,"æ—ºè§’çš„2äºº,æ ‡å‡†2ä¸ªåºŠå¤§å¥—é—´",6070003,2013-04-24,é¦™æ¸¯,within a day,0.5,NA,FALSE,14,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31335,114.17061,Private room in hut,Private room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",421,1,1125,85,9,10,10,10,10,8,FALSE
18830323,B1.Nathan Road * Twin Room,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29815,114.17182,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",1500,1,1125,91,9,9,10,10,10,10,TRUE
18830372,B2.A busy downtown &double bed &double room,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29879,114.17212,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",1500,1,1125,89,9,9,10,10,10,10,TRUE
19114727,A8.Backpackers | MTR Tsim Sha Tsui Station,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29279,114.17844,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",800,1,1125,94,9,9,10,10,10,10,TRUE
27593455,HS1-2äººå¤§åºŠæˆ¿+ä¸°æ³½ã€è‹å®ã€ç™¾è„‘æ±‡+å¥³äººè¡—+ç¾Žé£Ÿä¸­å¿ƒ,122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31593,114.17027,Private room in serviced apartment,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Building staff""]",204,1,1125,87,9,8,10,10,10,8,TRUE
41217318,A comfort single bedroom with all you may need,210437290,2018-08-19,China,within a day,0.6,0.71,FALSE,2,TRUE,TRUE,Yuen Long,NA,Hong Kong,22.45057,114.00194,Private room in apartment,Private room,2,1,"[""Gym"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator""]",300,1,1125,80,9,8,10,10,10,8,FALSE
2299744,innspirit - Private room in TST,11747724,2014-01-29,"6/F, Long Wah Building,  21 Lock Road,  Tsim Sha Tsui, Kowloon, Hong Kong",a few days or more,0,NA,FALSE,9,FALSE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29775,114.17125,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Elevator""]",400,1,1125,90,9,10,10,10,10,9,FALSE
2316125,innspirit -- A comfy and tidy suite,11747724,2014-01-29,"6/F, Long Wah Building,  21 Lock Road,  Tsim Sha Tsui, Kowloon, Hong Kong",a few days or more,0,NA,FALSE,9,FALSE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29779,114.17136,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",480,1,1125,94,9,10,10,10,10,9,FALSE
2336430,innspirit -- Standard double room,11747724,2014-01-29,"6/F, Long Wah Building,  21 Lock Road,  Tsim Sha Tsui, Kowloon, Hong Kong",a few days or more,0,NA,FALSE,9,FALSE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29678,114.17223,Private room in apartment,Private room,2,1,"[""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot tub"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",400,1,1125,91,9,10,10,10,10,9,FALSE
5325455,Modern double room by Anthony @ Jordan,25886059,2015-01-10,"Hong Kong, Kowloon",within a few hours,0.96,0.96,TRUE,9,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.3071,114.17098,Private room in hostel,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator""]",236,1,1125,96,9,10,10,10,10,9,FALSE
19114726,A7.MTR Tsim Sha Tsui station/individual washroom,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29509,114.17784,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Host greets you"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",800,1,1125,90,9,9,10,10,10,9,TRUE
19144328,B8.å°–æ²™å’€åœ°é“ç«™æ­¥è¡Œä¸€åˆ†é’Ÿ@ç©ºè°ƒ@å…è´¹wifi@å…¥ä½1-2äºº@ç»æµŽå®žæƒ ,130857174,2017-05-18,"Hong Kong, Hong Kong",within a day,0.75,1,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.2969,114.17186,Room in hotel,Hotel room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Host greets you"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",800,1,1125,91,9,9,10,10,10,9,TRUE
21379141,"HS1,2-æ—ºè§’CBDæ ¸å¿ƒåŒº å•†æ—…é¦–é€‰ åœ°é“åŠåˆ†é’Ÿè¶…æ–¹ä¾¿,å®‰å…¨,ä¹¾æ·¨,èˆ’é©çš„ä½å®¿;å…è²»ä¸Šç¶²wifi",122131447,2017-03-23,"Kowloon, Hong Kong",within a day,0.5,1,FALSE,128,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.31687,114.16948,Private room in apartment,Private room,2,1,"[""Luggage dropoff allowed"", ""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Ethernet connection"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Building staff"", ""Cable TV""]",204,1,1125,87,9,9,10,10,10,9,TRUE
22509511,Ring Wood Guest House in TST,50172398,2015-11-30,Hong Kong,within a few hours,0.98,0.77,FALSE,30,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29807,114.1733,Private room in bed and breakfast,Private room,2,1,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hot water"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Keypad"", ""Essentials"", ""Elevator"", ""Luggage dropoff allowed""]",200,1,1125,89,9,9,10,10,10,9,FALSE
